row	family	params	carrier	laws_satisfied
479	linear/Z_m	m=14 a=2 b=11	finite:14	5
480	linear/Z_m	m=14 a=2 b=13	finite:14	100
481	linear/Z_m	m=14 a=3 b=1	finite:14	9
482	linear/Z_m	m=14 a=3 b=2	finite:14	9
483	linear/Z_m	m=14 a=3 b=4	finite:14	11
484	linear/Z_m	m=14 a=3 b=5	finite:14	121
485	linear/Z_m	m=14 a=3 b=6	finite:14	20
486	linear/Z_m	m=14 a=3 b=7	finite:14	31
487	linear/Z_m	m=14 a=3 b=8	finite:14	6
488	linear/Z_m	m=14 a=3 b=9	finite:14	21
489	linear/Z_m	m=14 a=3 b=10	finite:14	7
490	linear/Z_m	m=14 a=3 b=11	finite:14	17
491	linear/Z_m	m=14 a=3 b=12	finite:14	72
492	linear/Z_m	m=14 a=4 b=1	finite:14	11
493	linear/Z_m	m=14 a=4 b=2	finite:14	6
494	linear/Z_m	m=14 a=4 b=3	finite:14	11
495	linear/Z_m	m=14 a=4 b=4	finite:14	50
496	linear/Z_m	m=14 a=4 b=5	finite:14	13
497	linear/Z_m	m=14 a=4 b=6	finite:14	20
498	linear/Z_m	m=14 a=4 b=8	finite:14	5
499	linear/Z_m	m=14 a=4 b=11	finite:14	60
500	linear/Z_m	m=14 a=4 b=12	finite:14	6
501	linear/Z_m	m=14 a=4 b=13	finite:14	42
502	linear/Z_m	m=14 a=5 b=1	finite:14	7
503	linear/Z_m	m=14 a=5 b=2	finite:14	10
504	linear/Z_m	m=14 a=5 b=4	finite:14	13
505	linear/Z_m	m=14 a=5 b=8	finite:14	5
506	linear/Z_m	m=14 a=5 b=9	finite:14	17
507	linear/Z_m	m=14 a=5 b=10	finite:14	72
508	linear/Z_m	m=14 a=5 b=11	finite:14	22
509	linear/Z_m	m=14 a=5 b=12	finite:14	8
510	linear/Z_m	m=14 a=6 b=2	finite:14	40
511	linear/Z_m	m=14 a=6 b=3	finite:14	20
512	linear/Z_m	m=14 a=6 b=4	finite:14	20
513	linear/Z_m	m=14 a=6 b=9	finite:14	66
514	linear/Z_m	m=14 a=6 b=10	finite:14	20
515	linear/Z_m	m=14 a=6 b=11	finite:14	21
516	linear/Z_m	m=14 a=6 b=12	finite:14	18
517	linear/Z_m	m=14 a=7 b=2	finite:14	98
518	linear/Z_m	m=14 a=7 b=3	finite:14	31
519	linear/Z_m	m=14 a=7 b=9	finite:14	64
520	linear/Z_m	m=14 a=7 b=10	finite:14	48
521	linear/Z_m	m=14 a=8 b=2	finite:14	4
522	linear/Z_m	m=14 a=8 b=3	finite:14	6
523	linear/Z_m	m=14 a=8 b=4	finite:14	5
524	linear/Z_m	m=14 a=8 b=5	finite:14	5
525	linear/Z_m	m=14 a=8 b=9	finite:14	6
526	linear/Z_m	m=14 a=8 b=10	finite:14	5
527	linear/Z_m	m=14 a=8 b=11	finite:14	10
528	linear/Z_m	m=14 a=8 b=12	finite:14	4
529	linear/Z_m	m=14 a=9 b=1	finite:14	5
530	linear/Z_m	m=14 a=9 b=2	finite:14	11
531	linear/Z_m	m=14 a=9 b=3	finite:14	21
532	linear/Z_m	m=14 a=9 b=4	finite:14	5
533	linear/Z_m	m=14 a=9 b=5	finite:14	17
534	linear/Z_m	m=14 a=9 b=6	finite:14	66
535	linear/Z_m	m=14 a=9 b=7	finite:14	64
536	linear/Z_m	m=14 a=9 b=8	finite:14	6
537	linear/Z_m	m=14 a=9 b=10	finite:14	10
538	linear/Z_m	m=14 a=9 b=11	finite:14	5
539	linear/Z_m	m=14 a=9 b=12	finite:14	11
540	linear/Z_m	m=14 a=9 b=13	finite:14	78
541	linear/Z_m	m=14 a=10 b=1	finite:14	9
542	linear/Z_m	m=14 a=10 b=2	finite:14	6
543	linear/Z_m	m=14 a=10 b=3	finite:14	7
544	linear/Z_m	m=14 a=10 b=5	finite:14	72
545	linear/Z_m	m=14 a=10 b=6	finite:14	20
546	linear/Z_m	m=14 a=10 b=7	finite:14	48
547	linear/Z_m	m=14 a=10 b=8	finite:14	5
548	linear/Z_m	m=14 a=10 b=9	finite:14	10
549	linear/Z_m	m=14 a=10 b=11	finite:14	12
550	linear/Z_m	m=14 a=10 b=12	finite:14	52
551	linear/Z_m	m=14 a=11 b=1	finite:14	9
552	linear/Z_m	m=14 a=11 b=3	finite:14	17
553	linear/Z_m	m=14 a=11 b=4	finite:14	60
554	linear/Z_m	m=14 a=11 b=5	finite:14	22
555	linear/Z_m	m=14 a=11 b=6	finite:14	21
556	linear/Z_m	m=14 a=11 b=8	finite:14	10
557	linear/Z_m	m=14 a=11 b=10	finite:14	12
558	linear/Z_m	m=14 a=11 b=11	finite:14	67
559	linear/Z_m	m=14 a=11 b=12	finite:14	14
560	linear/Z_m	m=14 a=12 b=1	finite:14	9
561	linear/Z_m	m=14 a=12 b=3	finite:14	72
562	linear/Z_m	m=14 a=12 b=4	finite:14	6
563	linear/Z_m	m=14 a=12 b=5	finite:14	8
564	linear/Z_m	m=14 a=12 b=6	finite:14	18
565	linear/Z_m	m=14 a=12 b=8	finite:14	4
566	linear/Z_m	m=14 a=12 b=9	finite:14	11
567	linear/Z_m	m=14 a=12 b=10	finite:14	52
568	linear/Z_m	m=14 a=12 b=11	finite:14	14
569	linear/Z_m	m=14 a=13 b=2	finite:14	100
570	linear/Z_m	m=14 a=13 b=4	finite:14	42
571	linear/Z_m	m=14 a=13 b=9	finite:14	78
572	linear/Z_m	m=15 a=1 b=2	finite:15	6
573	linear/Z_m	m=15 a=1 b=8	finite:15	7
574	linear/Z_m	m=15 a=2 b=1	finite:15	6
575	linear/Z_m	m=15 a=2 b=2	finite:15	39
576	linear/Z_m	m=15 a=2 b=3	finite:15	11
577	linear/Z_m	m=15 a=2 b=4	finite:15	30
578	linear/Z_m	m=15 a=2 b=5	finite:15	31
579	linear/Z_m	m=15 a=2 b=6	finite:15	12
580	linear/Z_m	m=15 a=2 b=7	finite:15	14
581	linear/Z_m	m=15 a=2 b=8	finite:15	16
582	linear/Z_m	m=15 a=2 b=9	finite:15	39
583	linear/Z_m	m=15 a=2 b=10	finite:15	21
584	linear/Z_m	m=15 a=2 b=11	finite:15	17
585	linear/Z_m	m=15 a=2 b=12	finite:15	15
586	linear/Z_m	m=15 a=2 b=13	finite:15	17
587	linear/Z_m	m=15 a=2 b=14	finite:15	100
588	linear/Z_m	m=15 a=3 b=2	finite:15	11
589	linear/Z_m	m=15 a=3 b=5	finite:15	28
590	linear/Z_m	m=15 a=3 b=8	finite:15	37
591	linear/Z_m	m=15 a=4 b=2	finite:15	30
592	linear/Z_m	m=15 a=4 b=7	finite:15	15
593	linear/Z_m	m=15 a=4 b=8	finite:15	18
594	linear/Z_m	m=15 a=4 b=11	finite:15	46
595	linear/Z_m	m=15 a=4 b=13	finite:15	4
596	linear/Z_m	m=15 a=5 b=2	finite:15	31
597	linear/Z_m	m=15 a=5 b=3	finite:15	28
598	linear/Z_m	m=15 a=5 b=7	finite:15	13
599	linear/Z_m	m=15 a=6 b=2	finite:15	12
600	linear/Z_m	m=15 a=6 b=8	finite:15	10
601	linear/Z_m	m=15 a=6 b=11	finite:15	5
602	linear/Z_m	m=15 a=7 b=2	finite:15	14
603	linear/Z_m	m=15 a=7 b=4	finite:15	15
604	linear/Z_m	m=15 a=7 b=5	finite:15	13
605	linear/Z_m	m=15 a=7 b=8	finite:15	20
606	linear/Z_m	m=15 a=7 b=10	finite:15	5
607	linear/Z_m	m=15 a=7 b=11	finite:15	4
608	linear/Z_m	m=15 a=7 b=13	finite:15	2
609	linear/Z_m	m=15 a=7 b=14	finite:15	49
610	linear/Z_m	m=15 a=8 b=1	finite:15	7
611	linear/Z_m	m=15 a=8 b=2	finite:15	16
612	linear/Z_m	m=15 a=8 b=3	finite:15	37
613	linear/Z_m	m=15 a=8 b=4	finite:15	18
614	linear/Z_m	m=15 a=8 b=6	finite:15	10
615	linear/Z_m	m=15 a=8 b=7	finite:15	20
616	linear/Z_m	m=15 a=8 b=8	finite:15	80
617	linear/Z_m	m=15 a=8 b=9	finite:15	17
618	linear/Z_m	m=15 a=8 b=11	finite:15	14
619	linear/Z_m	m=15 a=8 b=12	finite:15	14
620	linear/Z_m	m=15 a=8 b=13	finite:15	32
621	linear/Z_m	m=15 a=8 b=14	finite:15	49
622	linear/Z_m	m=15 a=9 b=2	finite:15	39
623	linear/Z_m	m=15 a=9 b=8	finite:15	17
624	linear/Z_m	m=15 a=10 b=2	finite:15	21
625	linear/Z_m	m=15 a=11 b=2	finite:15	17
626	linear/Z_m	m=15 a=11 b=7	finite:15	4
627	linear/Z_m	m=15 a=11 b=8	finite:15	14
628	linear/Z_m	m=15 a=11 b=13	finite:15	4
629	linear/Z_m	m=15 a=11 b=14	finite:15	65
630	linear/Z_m	m=15 a=12 b=2	finite:15	15
631	linear/Z_m	m=15 a=12 b=8	finite:15	14
632	linear/Z_m	m=15 a=13 b=2	finite:15	17
633	linear/Z_m	m=15 a=13 b=4	finite:15	4
634	linear/Z_m	m=15 a=13 b=7	finite:15	2
635	linear/Z_m	m=15 a=13 b=8	finite:15	32
636	linear/Z_m	m=15 a=13 b=11	finite:15	4
637	linear/Z_m	m=15 a=13 b=13	finite:15	19
638	linear/Z_m	m=15 a=14 b=2	finite:15	100
639	linear/Z_m	m=15 a=14 b=7	finite:15	49
640	linear/Z_m	m=15 a=14 b=8	finite:15	49
641	linear/Z_m	m=15 a=14 b=11	finite:15	65
642	linear/Z_m	m=16 a=1 b=2	finite:16	7
643	linear/Z_m	m=16 a=1 b=3	finite:16	7
644	linear/Z_m	m=16 a=1 b=4	finite:16	46
645	linear/Z_m	m=16 a=1 b=5	finite:16	9
646	linear/Z_m	m=16 a=1 b=13	finite:16	11
647	linear/Z_m	m=16 a=2 b=1	finite:16	7
648	linear/Z_m	m=16 a=2 b=3	finite:16	18
649	linear/Z_m	m=16 a=2 b=4	finite:16	11
650	linear/Z_m	m=16 a=2 b=5	finite:16	3
651	linear/Z_m	m=16 a=2 b=6	finite:16	5
652	linear/Z_m	m=16 a=2 b=10	finite:16	5
653	linear/Z_m	m=16 a=2 b=12	finite:16	11
654	linear/Z_m	m=16 a=2 b=15	finite:16	99
655	linear/Z_m	m=16 a=3 b=1	finite:16	7
656	linear/Z_m	m=16 a=3 b=2	finite:16	18
657	linear/Z_m	m=16 a=3 b=3	finite:16	18
658	linear/Z_m	m=16 a=3 b=4	finite:16	46
659	linear/Z_m	m=16 a=3 b=5	finite:16	11
660	linear/Z_m	m=16 a=3 b=6	finite:16	28
661	linear/Z_m	m=16 a=3 b=7	finite:16	14
662	linear/Z_m	m=16 a=3 b=8	finite:16	57
663	linear/Z_m	m=16 a=3 b=9	finite:16	4
664	linear/Z_m	m=16 a=3 b=11	finite:16	15
665	linear/Z_m	m=16 a=3 b=13	finite:16	20
666	linear/Z_m	m=16 a=3 b=14	finite:16	59
667	linear/Z_m	m=16 a=4 b=1	finite:16	46
668	linear/Z_m	m=16 a=4 b=2	finite:16	11
669	linear/Z_m	m=16 a=4 b=3	finite:16	46
670	linear/Z_m	m=16 a=4 b=5	finite:16	80
671	linear/Z_m	m=16 a=4 b=8	finite:16	55
672	linear/Z_m	m=16 a=4 b=13	finite:16	202
673	linear/Z_m	m=16 a=5 b=1	finite:16	9
674	linear/Z_m	m=16 a=5 b=2	finite:16	3
675	linear/Z_m	m=16 a=5 b=4	finite:16	80
676	linear/Z_m	m=16 a=5 b=6	finite:16	5
677	linear/Z_m	m=16 a=5 b=9	finite:16	6
678	linear/Z_m	m=16 a=5 b=12	finite:16	202
679	linear/Z_m	m=16 a=5 b=13	finite:16	2
680	linear/Z_m	m=16 a=6 b=3	finite:16	28
681	linear/Z_m	m=16 a=6 b=5	finite:16	5
682	linear/Z_m	m=16 a=6 b=11	finite:16	59
683	linear/Z_m	m=16 a=7 b=3	finite:16	14
684	linear/Z_m	m=16 a=7 b=10	finite:16	99
685	linear/Z_m	m=16 a=8 b=3	finite:16	57
686	linear/Z_m	m=16 a=9 b=3	finite:16	4
687	linear/Z_m	m=16 a=9 b=5	finite:16	6
688	linear/Z_m	m=16 a=9 b=13	finite:16	12
689	linear/Z_m	m=16 a=12 b=2	finite:16	11
690	linear/Z_m	m=16 a=13 b=1	finite:16	11
691	linear/Z_m	m=16 a=13 b=5	finite:16	2
692	linear/Z_m	m=16 a=13 b=9	finite:16	12
693	linear/Z_m	m=17 a=2 b=4	finite:17	9
694	linear/Z_m	m=17 a=2 b=5	finite:17	3
695	linear/Z_m	m=17 a=2 b=7	finite:17	6
696	linear/Z_m	m=17 a=2 b=10	finite:17	7
697	linear/Z_m	m=17 a=2 b=11	finite:17	5
698	linear/Z_m	m=17 a=2 b=12	finite:17	5
699	linear/Z_m	m=17 a=2 b=13	finite:17	9
700	linear/Z_m	m=17 a=2 b=14	finite:17	3
701	linear/Z_m	m=17 a=2 b=16	finite:17	98
702	linear/Z_m	m=17 a=3 b=4	finite:17	11
703	linear/Z_m	m=17 a=3 b=5	finite:17	2
704	linear/Z_m	m=17 a=3 b=6	finite:17	2
705	linear/Z_m	m=17 a=3 b=7	finite:17	5
706	linear/Z_m	m=17 a=3 b=8	finite:17	7
707	linear/Z_m	m=17 a=3 b=9	finite:17	4
708	linear/Z_m	m=17 a=3 b=11	finite:17	14
709	linear/Z_m	m=17 a=3 b=13	finite:17	10
710	linear/Z_m	m=17 a=3 b=14	finite:17	16
711	linear/Z_m	m=17 a=3 b=15	finite:17	52
712	linear/Z_m	m=17 a=4 b=2	finite:17	9
713	linear/Z_m	m=17 a=4 b=3	finite:17	11
714	linear/Z_m	m=17 a=4 b=5	finite:17	8
715	linear/Z_m	m=17 a=4 b=6	finite:17	10
716	linear/Z_m	m=17 a=4 b=7	finite:17	11
717	linear/Z_m	m=17 a=4 b=8	finite:17	8
718	linear/Z_m	m=17 a=4 b=10	finite:17	10
719	linear/Z_m	m=17 a=4 b=11	finite:17	8
720	linear/Z_m	m=17 a=4 b=14	finite:17	66
721	linear/Z_m	m=17 a=4 b=15	finite:17	9
722	linear/Z_m	m=17 a=5 b=2	finite:17	3
723	linear/Z_m	m=17 a=5 b=3	finite:17	2
724	linear/Z_m	m=17 a=5 b=4	finite:17	8
725	linear/Z_m	m=17 a=5 b=6	finite:17	4
726	linear/Z_m	m=17 a=5 b=7	finite:17	2
727	linear/Z_m	m=17 a=5 b=9	finite:17	8
728	linear/Z_m	m=17 a=5 b=10	finite:17	13
729	linear/Z_m	m=17 a=5 b=11	finite:17	4
730	linear/Z_m	m=17 a=5 b=13	finite:17	64
731	linear/Z_m	m=17 a=5 b=15	finite:17	2
732	linear/Z_m	m=17 a=6 b=4	finite:17	10
733	linear/Z_m	m=17 a=6 b=5	finite:17	4
734	linear/Z_m	m=17 a=6 b=7	finite:17	5
735	linear/Z_m	m=17 a=6 b=11	finite:17	17
736	linear/Z_m	m=17 a=6 b=12	finite:17	56
737	linear/Z_m	m=17 a=6 b=14	finite:17	13
738	linear/Z_m	m=17 a=6 b=15	finite:17	6
739	linear/Z_m	m=17 a=7 b=2	finite:17	6
740	linear/Z_m	m=17 a=7 b=3	finite:17	5
741	linear/Z_m	m=17 a=7 b=4	finite:17	11
742	linear/Z_m	m=17 a=7 b=5	finite:17	2
743	linear/Z_m	m=17 a=7 b=6	finite:17	5
744	linear/Z_m	m=17 a=7 b=9	finite:17	2
745	linear/Z_m	m=17 a=7 b=11	finite:17	59
746	linear/Z_m	m=17 a=7 b=12	finite:17	13
747	linear/Z_m	m=17 a=7 b=13	finite:17	9
748	linear/Z_m	m=17 a=7 b=14	finite:17	3
749	linear/Z_m	m=17 a=7 b=15	finite:17	4
750	linear/Z_m	m=17 a=8 b=3	finite:17	7
751	linear/Z_m	m=17 a=8 b=4	finite:17	8
752	linear/Z_m	m=17 a=8 b=10	finite:17	67
753	linear/Z_m	m=17 a=8 b=12	finite:17	5
754	linear/Z_m	m=17 a=8 b=13	finite:17	8
755	linear/Z_m	m=17 a=8 b=14	finite:17	7
756	linear/Z_m	m=17 a=9 b=3	finite:17	4
757	linear/Z_m	m=17 a=9 b=5	finite:17	8
758	linear/Z_m	m=17 a=9 b=9	finite:17	64
759	linear/Z_m	m=17 a=9 b=10	finite:17	3
760	linear/Z_m	m=17 a=9 b=11	finite:17	3
761	linear/Z_m	m=17 a=9 b=12	finite:17	3
762	linear/Z_m	m=17 a=9 b=14	finite:17	7
763	linear/Z_m	m=17 a=10 b=2	finite:17	7
764	linear/Z_m	m=17 a=10 b=4	finite:17	10
765	linear/Z_m	m=17 a=10 b=5	finite:17	13
766	linear/Z_m	m=17 a=10 b=8	finite:17	67
767	linear/Z_m	m=17 a=10 b=9	finite:17	3
768	linear/Z_m	m=17 a=10 b=11	finite:17	8
769	linear/Z_m	m=17 a=10 b=12	finite:17	2
770	linear/Z_m	m=17 a=10 b=13	finite:17	10
771	linear/Z_m	m=17 a=10 b=15	finite:17	6
772	linear/Z_m	m=17 a=11 b=2	finite:17	5
773	linear/Z_m	m=17 a=11 b=3	finite:17	14
774	linear/Z_m	m=17 a=11 b=4	finite:17	8
775	linear/Z_m	m=17 a=11 b=5	finite:17	4
776	linear/Z_m	m=17 a=11 b=6	finite:17	17
777	linear/Z_m	m=17 a=11 b=7	finite:17	59
778	linear/Z_m	m=17 a=11 b=9	finite:17	3
779	linear/Z_m	m=17 a=11 b=10	finite:17	8
780	linear/Z_m	m=17 a=11 b=12	finite:17	4
781	linear/Z_m	m=17 a=11 b=15	finite:17	5
782	linear/Z_m	m=17 a=12 b=2	finite:17	5
783	linear/Z_m	m=17 a=12 b=6	finite:17	56
784	linear/Z_m	m=17 a=12 b=7	finite:17	13
785	linear/Z_m	m=17 a=12 b=8	finite:17	5
786	linear/Z_m	m=17 a=12 b=9	finite:17	3
787	linear/Z_m	m=17 a=12 b=10	finite:17	2
788	linear/Z_m	m=17 a=12 b=11	finite:17	4
789	linear/Z_m	m=17 a=12 b=14	finite:17	4
790	linear/Z_m	m=17 a=12 b=15	finite:17	4
791	linear/Z_m	m=17 a=13 b=2	finite:17	9
792	linear/Z_m	m=17 a=13 b=3	finite:17	10
793	linear/Z_m	m=17 a=13 b=5	finite:17	64
794	linear/Z_m	m=17 a=13 b=7	finite:17	9
795	linear/Z_m	m=17 a=13 b=8	finite:17	8
796	linear/Z_m	m=17 a=13 b=10	finite:17	10
797	linear/Z_m	m=17 a=13 b=14	finite:17	7
798	linear/Z_m	m=17 a=13 b=15	finite:17	9
799	linear/Z_m	m=17 a=14 b=2	finite:17	3
800	linear/Z_m	m=17 a=14 b=3	finite:17	16
801	linear/Z_m	m=17 a=14 b=4	finite:17	66
802	linear/Z_m	m=17 a=14 b=6	finite:17	13
803	linear/Z_m	m=17 a=14 b=7	finite:17	3
804	linear/Z_m	m=17 a=14 b=8	finite:17	7
805	linear/Z_m	m=17 a=14 b=9	finite:17	7
806	linear/Z_m	m=17 a=14 b=12	finite:17	4
807	linear/Z_m	m=17 a=14 b=13	finite:17	7
808	linear/Z_m	m=17 a=14 b=15	finite:17	4
809	linear/Z_m	m=17 a=15 b=3	finite:17	52
810	linear/Z_m	m=17 a=15 b=4	finite:17	9
811	linear/Z_m	m=17 a=15 b=6	finite:17	6
812	linear/Z_m	m=17 a=15 b=7	finite:17	4
813	linear/Z_m	m=17 a=15 b=10	finite:17	6
814	linear/Z_m	m=17 a=15 b=11	finite:17	5
815	linear/Z_m	m=17 a=15 b=12	finite:17	4
816	linear/Z_m	m=17 a=15 b=13	finite:17	9
817	linear/Z_m	m=17 a=15 b=14	finite:17	4
818	linear/Z_m	m=17 a=16 b=2	finite:17	98
819	linear/Z_m	m=18 a=1 b=3	finite:18	19
820	linear/Z_m	m=18 a=1 b=4	finite:18	5
821	linear/Z_m	m=18 a=1 b=5	finite:18	9
822	linear/Z_m	m=18 a=2 b=2	finite:18	30
823	linear/Z_m	m=18 a=2 b=3	finite:18	13
824	linear/Z_m	m=18 a=2 b=4	finite:18	6
825	linear/Z_m	m=18 a=2 b=5	finite:18	51
826	linear/Z_m	m=18 a=2 b=6	finite:18	24
827	linear/Z_m	m=18 a=2 b=7	finite:18	8
828	linear/Z_m	m=18 a=2 b=8	finite:18	36
829	linear/Z_m	m=18 a=2 b=11	finite:18	41
830	linear/Z_m	m=18 a=2 b=13	finite:18	7
831	linear/Z_m	m=18 a=2 b=14	finite:18	38
832	linear/Z_m	m=18 a=2 b=15	finite:18	9
833	linear/Z_m	m=18 a=3 b=1	finite:18	19
834	linear/Z_m	m=18 a=3 b=2	finite:18	13
835	linear/Z_m	m=18 a=3 b=4	finite:18	20
836	linear/Z_m	m=18 a=3 b=5	finite:18	10
837	linear/Z_m	m=18 a=3 b=6	finite:18	49
838	linear/Z_m	m=18 a=3 b=7	finite:18	65
839	linear/Z_m	m=18 a=3 b=8	finite:18	30
840	linear/Z_m	m=18 a=3 b=9	finite:18	43
841	linear/Z_m	m=18 a=3 b=11	finite:18	10
842	linear/Z_m	m=18 a=3 b=12	finite:18	49
843	linear/Z_m	m=18 a=3 b=14	finite:18	9
844	linear/Z_m	m=18 a=3 b=16	finite:18	88
845	linear/Z_m	m=18 a=4 b=1	finite:18	5
846	linear/Z_m	m=18 a=4 b=2	finite:18	6
847	linear/Z_m	m=18 a=4 b=3	finite:18	20
848	linear/Z_m	m=18 a=4 b=5	finite:18	10
849	linear/Z_m	m=18 a=4 b=6	finite:18	76
850	linear/Z_m	m=18 a=4 b=8	finite:18	18
851	linear/Z_m	m=18 a=4 b=10	finite:18	4
852	linear/Z_m	m=18 a=4 b=11	finite:18	7
853	linear/Z_m	m=18 a=4 b=12	finite:18	44
854	linear/Z_m	m=18 a=4 b=15	finite:18	88
855	linear/Z_m	m=18 a=4 b=16	finite:18	6
856	linear/Z_m	m=18 a=5 b=1	finite:18	9
857	linear/Z_m	m=18 a=5 b=2	finite:18	51
858	linear/Z_m	m=18 a=5 b=3	finite:18	10
859	linear/Z_m	m=18 a=5 b=4	finite:18	10
860	linear/Z_m	m=18 a=5 b=5	finite:18	59
861	linear/Z_m	m=18 a=5 b=8	finite:18	42
862	linear/Z_m	m=18 a=5 b=10	finite:18	4
863	linear/Z_m	m=18 a=5 b=11	finite:18	118
864	linear/Z_m	m=18 a=5 b=13	finite:18	17
865	linear/Z_m	m=18 a=5 b=14	finite:18	52
866	linear/Z_m	m=18 a=5 b=15	finite:18	10
867	linear/Z_m	m=18 a=5 b=16	finite:18	8
868	linear/Z_m	m=18 a=5 b=17	finite:18	76
869	linear/Z_m	m=18 a=6 b=2	finite:18	24
870	linear/Z_m	m=18 a=6 b=3	finite:18	49
871	linear/Z_m	m=18 a=6 b=4	finite:18	76
872	linear/Z_m	m=18 a=6 b=8	finite:18	32
873	linear/Z_m	m=18 a=6 b=10	finite:18	44
874	linear/Z_m	m=18 a=6 b=15	finite:18	49
875	linear/Z_m	m=18 a=7 b=2	finite:18	8
876	linear/Z_m	m=18 a=7 b=3	finite:18	65
877	linear/Z_m	m=18 a=7 b=8	finite:18	18
878	linear/Z_m	m=18 a=7 b=11	finite:18	17
879	linear/Z_m	m=18 a=7 b=14	finite:18	7
880	linear/Z_m	m=18 a=7 b=16	finite:18	6
881	linear/Z_m	m=18 a=8 b=2	finite:18	36
882	linear/Z_m	m=18 a=8 b=3	finite:18	30
883	linear/Z_m	m=18 a=8 b=4	finite:18	18
884	linear/Z_m	m=18 a=8 b=5	finite:18	42
885	linear/Z_m	m=18 a=8 b=6	finite:18	32
886	linear/Z_m	m=18 a=8 b=7	finite:18	18
887	linear/Z_m	m=18 a=8 b=11	finite:18	59
888	linear/Z_m	m=18 a=8 b=14	finite:18	28
889	linear/Z_m	m=18 a=8 b=16	finite:18	16
890	linear/Z_m	m=18 a=9 b=3	finite:18	43
891	linear/Z_m	m=18 a=10 b=4	finite:18	4
892	linear/Z_m	m=18 a=10 b=5	finite:18	4
893	linear/Z_m	m=18 a=10 b=11	finite:18	5
894	linear/Z_m	m=18 a=11 b=2	finite:18	41
895	linear/Z_m	m=18 a=11 b=4	finite:18	7
896	linear/Z_m	m=18 a=11 b=8	finite:18	59
897	linear/Z_m	m=18 a=11 b=10	finite:18	5
898	linear/Z_m	m=18 a=11 b=11	finite:18	56
899	linear/Z_m	m=18 a=11 b=14	finite:18	50
900	linear/Z_m	m=18 a=11 b=16	finite:18	9
901	linear/Z_m	m=18 a=11 b=17	finite:18	79
902	linear/Z_m	m=18 a=14 b=2	finite:18	38
903	linear/Z_m	m=18 a=14 b=5	finite:18	52
904	linear/Z_m	m=18 a=14 b=8	finite:18	28
905	linear/Z_m	m=18 a=14 b=11	finite:18	50
906	linear/Z_m	m=18 a=14 b=14	finite:18	42
907	linear/Z_m	m=18 a=14 b=16	finite:18	6
908	linear/Z_m	m=18 a=14 b=17	finite:18	69
909	linear/Z_m	m=18 a=16 b=4	finite:18	6
910	linear/Z_m	m=18 a=16 b=5	finite:18	8
911	linear/Z_m	m=18 a=16 b=7	finite:18	6
912	linear/Z_m	m=18 a=16 b=8	finite:18	16
913	linear/Z_m	m=18 a=16 b=11	finite:18	9
914	linear/Z_m	m=18 a=16 b=14	finite:18	6
915	linear/Z_m	m=18 a=17 b=5	finite:18	76
916	linear/Z_m	m=18 a=17 b=11	finite:18	79
917	linear/Z_m	m=18 a=17 b=14	finite:18	69
918	linear/Z_m	m=19 a=1 b=4	finite:19	4
919	linear/Z_m	m=19 a=1 b=5	finite:19	4
920	linear/Z_m	m=19 a=2 b=3	finite:19	7
921	linear/Z_m	m=19 a=2 b=4	finite:19	4
922	linear/Z_m	m=19 a=2 b=8	finite:19	3
923	linear/Z_m	m=19 a=2 b=13	finite:19	4
924	linear/Z_m	m=19 a=2 b=15	finite:19	4
925	linear/Z_m	m=19 a=3 b=2	finite:19	7
926	linear/Z_m	m=19 a=3 b=5	finite:19	3
927	linear/Z_m	m=19 a=3 b=6	finite:19	14
928	linear/Z_m	m=19 a=3 b=7	finite:19	6
929	linear/Z_m	m=19 a=3 b=8	finite:19	3
930	linear/Z_m	m=19 a=3 b=9	finite:19	4
931	linear/Z_m	m=19 a=3 b=12	finite:19	6
932	linear/Z_m	m=19 a=3 b=14	finite:19	3
933	linear/Z_m	m=19 a=3 b=16	finite:19	16
934	linear/Z_m	m=19 a=3 b=17	finite:19	68
935	linear/Z_m	m=19 a=4 b=1	finite:19	4
936	linear/Z_m	m=19 a=4 b=2	finite:19	4
937	linear/Z_m	m=19 a=4 b=9	finite:19	9
938	linear/Z_m	m=19 a=4 b=15	finite:19	16
939	linear/Z_m	m=19 a=4 b=16	finite:19	54
940	linear/Z_m	m=19 a=4 b=17	finite:19	6
941	linear/Z_m	m=19 a=5 b=1	finite:19	4
942	linear/Z_m	m=19 a=5 b=3	finite:19	3
943	linear/Z_m	m=19 a=5 b=7	finite:19	7
944	linear/Z_m	m=19 a=5 b=8	finite:19	3
945	linear/Z_m	m=19 a=5 b=9	finite:19	7
946	linear/Z_m	m=19 a=5 b=11	finite:19	7
947	linear/Z_m	m=19 a=5 b=14	finite:19	16
948	linear/Z_m	m=19 a=5 b=15	finite:19	67
949	linear/Z_m	m=19 a=5 b=17	finite:19	4
950	linear/Z_m	m=19 a=6 b=3	finite:19	14
951	linear/Z_m	m=19 a=6 b=11	finite:19	4
952	linear/Z_m	m=19 a=6 b=12	finite:19	5
953	linear/Z_m	m=19 a=6 b=14	finite:19	55
954	linear/Z_m	m=19 a=6 b=15	finite:19	7
955	linear/Z_m	m=19 a=6 b=17	finite:19	5
956	linear/Z_m	m=19 a=7 b=3	finite:19	6
957	linear/Z_m	m=19 a=7 b=5	finite:19	7
958	linear/Z_m	m=19 a=7 b=13	finite:19	62
959	linear/Z_m	m=19 a=7 b=14	finite:19	4
960	linear/Z_m	m=19 a=7 b=15	finite:19	4
